function,count
"numpy.testing._private.utils.assert_array_equal(x=list, y=list)",2
"numpy.testing._private.utils.assert_array_equal(x=list[numpy.ndarray], y=list[list[list[int]]])",2
numpy.deg2rad(numpy.int64),1
"numpy.asarray(a=list[tuple[float, int]], dtype=Type[builtins.float])",1
"numpy.asarray(a=list[tuple[int, Union[float, int]]], dtype=Type[builtins.float])",1
"numpy.array(list[int], dtype=Type[numpy.uint8])",2
numpy.iterable(y=matplotlib.collections.LineCollection),1
"numpy.take(a=list[int], indices=list[int])",1
"numpy.lituple[numpy.ndarray, numpy.ndarray].index_tricks.CClass[tuple[numpy.ndarray, numpy.ndarray]]",1
"numpy.arctan2(numpy.ndarray, numpy.ndarray)",5
numpy.ma.core.asarray(a=numpy.int64),1
numpy.iterable(y=matplotlib.contour.ClabelText),1
numpy.c_,1
numpy.int64 / int,4
"numpy.allclose(a=numpy.ndarray, b=numpy.float64)",2
numpy.ma.core.MaskedArray / int,3
numpy.ma.core.MaskedArray ** int,1
numpy.ma.core.MaskedArray + numpy.ma.core.MaskedArray,4
numpy.ndarray.__getitem__,1
numpy.shape(a=numpy.ma.core.MaskedArray),1
float += numpy.float64,3
"builtins.ndarray.__setitem__(key=tuple[int, int], self=numpy.ndarray, value=int)",1
numpy.ndarray += numpy.int64,1
"numpy.array(list[Union[float, int]], Type[numpy.float64])",3
"numpy.array(list[int], Type[numpy.float64])",2
"numpy.ndarray[tuple[slice[NoneType, NoneType, NoneType], list[int]]]",2
"numpy.ndarray[tuple[slinumpy.ndarraye[NoneType, NoneType, NoneType], slinumpy.ndarraye[int, int, NoneType]]] = numpy.ndarray",1
"numpy.copyto(numpy.ndarray, numpy.ndarray, where=numpy.ndarray)",4
"numpy.stack(arrays=tuple[numpy.ndarray, numpy.ndarray], axis=int)",2
numpy.ndarray * builtins.complex,2
"numpy.array(numpy.ma.core.MaskedArray, dtype=numpy.dtype)",1
numpy.float64(x=numpy.float32),1
numpy.float32 + numpy.float64,1
numpy.dtype == Type[numpy.float64],1
numpy.float64 > numpy.float32,1
"numpy.generic.astype(numpy.float32, numpy.dtype)",2
numpy.min_scalar_type(list[numpy.float32]),1
numpy.ma.core.getmask(a=list[numpy.float32]),1
numpy.iterable(y=numpy.float32),1
numpy.asarray(a=list[numpy.float32]),1
"numpy.atleast_1d(arys=tuple[numpy.ndarray, numpy.ndarray])",1
"numpy.atleast_1d(arys=tuple[list[int], list[int], list[int], list[int]])",1
numpy.ndarrayuiltins.complex * numpy.ndarray,1
numpy.ndarray.imag,2
"numpy.atleast_1d(arys=tuple[list[int], list[int], numpy.ndarray, numpy.ndarray])",1
numpy.ndarray -= numpy.ndarray,1
"numpy.asanyarray(a=list[tuple[float, int]], dtype=Type[builtins.float])",1
"numpy.asanyarray(a=list[tuple[int, float]], dtype=Type[builtins.float])",1
"numpy.atleast_1d(arys=tuple[numpy.ndarray, numpy.ndarray, numpy.ndarray, numpy.ndarray, numpy.ndarray])",1
"numpy.atleast_1d(arys=tuple[numpy.ndarray, numpy.ndarray, numpy.ma.core.MaskedArray, numpy.ma.core.MaskedArray])",1
"numpy.ma.core.masked_invalid(a=int, copy=builtins.bool)",1
"numpy.testing._private.utils.assert_equal(actual=list[numpy.ndarray], desired=numpy.ndarray)",1
"numpy.testing._private.utils.assert_equal(actual=list[float], desired=numpy.ndarray)",1
"numpy.ndarray[tuple[int, slilist[numpy.float64]e[NoneType, NoneType, NoneType]]] = list[numpy.float64]",3
"numpy.array(tuple[list[Union[float, numpy.float64]], list[Union[float, numpy.float64]], list[Union[float, numpy.float64]], list[Union[float, numpy.float64]], list[Union[float, numpy.float64]], list[Union[float, numpy.float64]], list[Union[float, numpy.float64]], list[Union[float, numpy.float64]], list[numpy.float64], list[Union[float, numpy.float64]], list[Union[float, numpy.float64]], list[Union[float, numpy.float64]], list[Union[float, numpy.float64]], list[Union[float, numpy.float64]], list[Union[float, numpy.float64]], list[Union[float, numpy.float64]], list[Union[float, numpy.float64]], list[Union[float, numpy.float64]], list[Union[float, numpy.float64]], list[Union[float, numpy.float64]], list[numpy.float64], list[Union[float, numpy.float64]], list[Union[float, numpy.float64]], list[Union[float, numpy.float64]], list[Union[float, numpy.float64]]])",1
numpy.tan(float),1
"numpy.broadcast_to(array=list[int], shape=int)",1
"numpy.tile(A=tuple[float, numpy.float64], reps=tuple[int, int])",1
"numpy.array(tuple[list[Union[float, numpy.float64]], list[Union[float, numpy.float64]], list[Union[float, numpy.float64]], list[float], list[float], list[float], list[float], list[float], list[Union[float, numpy.float64]], list[Union[float, numpy.float64]], list[Union[float, numpy.float64]], numpy.ndarray, numpy.ndarray, numpy.ndarray, numpy.ndarray, numpy.ndarray, numpy.ndarray, numpy.ndarray, list[Union[float, numpy.float64]], list[numpy.float64], list[numpy.float64], numpy.ndarray, numpy.ndarray, numpy.ndarray, numpy.ndarray, numpy.ndarray, numpy.ndarray, numpy.ndarray, list[Union[float, numpy.float64]]])",1
"numpy.ma.core.asarray(a=numpy.ma.core.MaskedArray, dtype=Type[builtins.float])",1
"numpy.array(list[tuple[Union[int, numpy.float64], Union[int, numpy.float64]]])",1
numpy.asanyarray(a=int),1
Type[numpy.ndarray] == Type[numpy.ndarray],1
numpy.ma.core.MaskedArray / numpy.float64,1
numpy.ma.core.MaskedArray * int,1
"numpy.testing._private.utils.assert_allclose(actual=numpy.ma.core.MaskedArray, desired=numpy.ma.core.MaskedArray)",2
numpy.round_(a=numpy.float64),2
numpy.isfinite,1
"numpy.logspace(start=int, stop=int)",1
numpy.random.uniform,2
"numpy.asarray(a=list[int], dtype=Type[numpy.uint8])",1
"numpy.asarray(a=list[tuple[Union[float, int], int]], dtype=Type[builtins.float])",1
numpy.blackman(M=int),1
"numpy.frombuffer(builtins.bytes, dtype=str)",1
"numpy.iterable(y=tuple[int, int, float, float])",1
"numpy.ndarray[slifloate[NoneType, NoneType, int]] = float",1
numpy.asanyarray(a=list[list[float]]),1
"numpy.iterable(y=tuple[float, int])",1
"numpy.array(tuple[list[numpy.float64], list[numpy.float64]])",1
numpy.ndarray += numpy.float64,2
"numpy.ndarray.reshape(numpy.ndarray, int, int, int)",1
"numpy.searchsorted(a=numpy.ndarray, v=numpy.float64)",1
numpy.ma.core.sqrt(a=numpy.ma.core.MaskedArray),1
"numpy.ma.core.MaskedArray[tuple[numpy.ndarray, numpy.ndarray]]",4
"numpy.ma.core.MaskedArray[slice[NoneType, int, NoneType]]",1
numpy.ma.core.MaskedArray[numpy.int64],1
"numpy.broadcast_to(array=list[float], shape=int)",1
"numpy.zeros(tuple[numpy.int64, numpy.int64])",1
"numpy.ndarray[tuple[numpy.ndarray, numpy.ndarray]]",10
"numpy.broadcast_to(array=int, shape=int)",1
numpy.ma.core.MaskedConstant * numpy.float64,3
numpy.ma.core.MaskedConstant + numpy.ma.core.MaskedConstant,3
numpy.ma.core.is_masked(x=numpy.ma.core.MaskedConstant),1
numpy.float64 + numpy.ma.core.MaskedConstant,1
numpy.ma.extras.hstack(x=list[numpy.ma.core.MaskedArray]),1
"numpy.iterable(y=tuple[NoneType, float])",1
"numpy.asanyarray(a=list[list[float]], dtype=Type[builtins.float])",1
"numpy.ones(dtype=Type[builtins.bool], shape=tuple[int, int])",1
numpy.array(list[list[builtins.bool]]),1
numpy.bool_uiltins.numpy.bool_ool == numpy.bool_,1
numpy.int64 // int,2
"numpy.array(tuple[numpy.float64, int, numpy.float64, numpy.float64], dtype=Type[builtins.float])",1
"numpy.array(tuple[int, numpy.float64, float, numpy.float64], dtype=Type[builtins.float])",1
numpy.atleast_1d(arys=tuple[datetime.datetime]),1
numpy.atleast_1d(arys=tuple[numpy.float64]),1
numpy.float64.shape,1
"numpy.testing._private.utils.assert_almost_equal(actual=float, desired=float)",1
"numpy.testing._private.utils.assert_allclose(actual=numpy.ndarray, desired=numpy.ndarray, rtol=float)",1
"numpy.allclose(a=numpy.ndarray, b=numpy.ndarray, rtol=float)",1
numpy.arange(float),1
"numpy.testing._private.utils.assert_almost_equal(actual=tuple[float, float], desired=tuple[int, int])",1
"numpy.testing._private.utils.assert_almost_equal(actual=list[numpy.float64], desired=numpy.ndarray)",1
"numpy.testing._private.utils.assert_allclose(actual=list[Union[float, int]], desired=numpy.ndarray)",1
numpy.log10(numpy.int64),1
numpy.ndarray + numpy.int64,2
"numpy.asarray(a=tuple[int, float])",1
"numpy.testing._private.utils.assert_almost_equal(actual=list[numpy.float64], desired=list[float])",1
float in numpy.ndarray,1
numpy.all(a=list[builtins.bool]),1
numpy.log10(list[numpy.float64]),1
numpy.float64 in list,1
list[numpy.float64] / numpy.ndarray,1
numpy.float64 in list[int],1
"numpy.arange(int, float)",1
numpy.float64 in numpy.ndarray,1
"numpy.minimum(numpy.ndarray, numpy.ndarray)",1
"numpy.concatenate(tuple[numpy.ndarray, tuple[int]])",1
"numpy.concatenate(tuple[tuple[float], numpy.ndarray])",1
"numpy.concatenate(tuple[numpy.ndarray, tuple[float]])",1
"numpy.concatenate(tuple[tuple[int], numpy.ndarray])",1
numpy.abs,1
float ** numpy.int64,1
numpy.float64 /= int,1
numpy.int64 += int,1
numpy.int64 / numpy.float64,1
"numpy.asarray(a=list[str], dtype=Type[builtins.float])",1
float -= numpy.float64,1
int -= numpy.float64,2
"numpy.testing._private.utils.assert_array_equal(x=numpy.ndarray, y=list[list[float]])",1
"numpy.flatiter[slice[int, NoneType, int]]",1
numpy.vstack(tup=list[numpy.flatiter]),1
"numpy.testing._private.utils.assert_almost_equal(actual=list[float], desired=numpy.ndarray)",2
"numpy.testing._private.utils.assert_allclose(actual=tuple[numpy.uint8, numpy.uint8, numpy.uint8, numpy.uint8, numpy.uint8], desired=list[numpy.uint8])",1
"numpy.array(list[list[float]], dtype=Type[numpy.float64])",2
"numpy.array(tuple[float, float, int, float], dtype=Type[builtins.float])",1
"numpy.ma.core.array(data=list[Union[NoneType, int]], dtype=Type[builtins.float], mask=list[builtins.bool])",1
numpy.int32 == int,2
"numpy.delete(arr=numpy.ndarray, obj=int)",1
"numpy.append(arr=numpy.ndarray, values=float)",1
"numpy.asarray(a=list, dtype=Type[numpy.float64])",1
"numpy.ndarray[tuple[slice[int, NoneType, NoneType], int]]",1
numpy.int32,30
"numpy.array(list[list[int]], dtype=Type[numpy.int32])",5
"numpy.array(numpy.ndarray, dtype=str, order=Type[numpy.int32])",1
numpy.int32 >= int,1
"numpy.ndarray[sliinte[int, int, NoneType]] = int",1
"numpy.array(list[list[int]], dtype=str, order=Type[numpy.int32])",1
"numpy.testing._private.utils.assert_array_equal(x=numpy.ndarray, y=list[int])",3
"numpy.asarray(a=list[float], dtype=Type[numpy.float64])",6
"numpy.asarray(a=list[Union[float, int]], dtype=Type[numpy.float64])",1
"numpy.meshgrid(xi=tuple[list[float], list[float]])",3
"numpy.asarray(a=list[int], dtype=Type[builtins.bool])",1
"numpy.arange(int, dtype=Type[numpy.int32])",11
"numpy.size(a=numpy.ndarray, axis=int)",4
"numpy.full(dtype=Type[numpy.int32], fill_value=int, shape=int)",3
numpy.expand_dims,8
"numpy.ndarray[tuple[slice[NoneType, NoneType, NoneType], int, slice[NoneType, NoneType, NoneType]]]",20
"numpy.transpose(a=numpy.ndarray, axes=list[int])",2
"numpy.ndarray[tuple[builtins.ellipsis, NoneType, slice[NoneType, NoneType, NoneType]]]",1
"numpy.ndarray[tuple[slice[NoneType, NoneType, NoneType], int, int]]",46
numpy.ndarray - numpy.int64,1
"numpy.empty(list[Union[int, numpy.int64]], dtype=numpy.dtype)",1
numpy.zeros(list[int]),1
"numpy.ones(dtype=Type[numpy.int32], shape=list[int])",1
"numpy.zeros(list[int], dtype=Type[numpy.float64])",5
"numpy.ndarray[tuple[sliinte[NoneType, NoneType, NoneType], int, int]] = int",3
"numpy.ndarray[tuple[slinumpy.ndarraye[NoneType, NoneType, NoneType], slinumpy.ndarraye[int, int, NoneType], slinumpy.ndarraye[int, int, NoneType]]] = numpy.ndarray",3
"numpy.argmin(a=numpy.ndarray, axis=int)",4
"numpy.ndarray[tuple[numpy.ndarray, numpy.ndarray, int]]",1
"numpy.empty(list[int], dtype=numpy.dtype)",1
"numpy.ndarray[tuple[slinumpy.ndarraye[NoneType, NoneType, NoneType], int, slinumpy.ndarraye[NoneType, NoneType, NoneType]]] = numpy.ndarray",1
"numpy.ndarray[tuple[slice[NoneType, NoneType, NoneType], NoneType, NoneType]]",1
"numpy.ndarray[tuple[numpy.ndarray, numpy.ndarray, numpy.ndarray]]",5
"numpy.ix_(args=tuple[numpy.ndarray, list[int], list[int]])",5
"numpy.asarray(a=numpy.ndarray, dtype=Type[numpy.int32])",2
numpy.unique,1
numpy.linalg.norm(x=numpy.ndarray),3
"numpy.zeros(int, dtype=Type[numpy.float64])",7
"numpy.maximum(numpy.ndarray, float)",1
"numpy.bincount(numpy.ndarray, minlength=numpy.ndarray, weights=int)",1
"numpy.ndarray[tuple[slinumpy.ndarraye[NoneType, NoneType, NoneType], slinumpy.ndarraye[int, int, int]]] = numpy.ndarray",3
"numpy.bincount(numpy.ndarray, minlength=int)",2
"numpy.bincount(numpy.ndarray, weights=numpy.ndarray)",5
"numpy.meshgrid(xi=tuple[numpy.ndarray, list[float]])",1
numpy.ndarray != int,2
"numpy.empty(int, dtype=Type[numpy.float64])",2
"numpy.testing._private.utils.assert_array_equal(x=numpy.ndarray, y=list[list[builtins.bool]])",1
"numpy.ma.testutils.assert_array_almost_equal(x=numpy.ma.core.MaskedArray, y=numpy.ndarray)",1
numpy.argmin,4
"numpy.unique(ar=numpy.ndarray, return_index=builtins.bool, return_inverse=builtins.bool)",1
"numpy.empty(list[int], dtype=Type[numpy.float64])",1
numpy.amax(a=numpy.ma.core.MaskedArray),1
"numpy.dot(numpy.ma.core.MaskedArray, numpy.ma.core.MaskedArray)",1
"numpy.testing._private.utils.assert_array_almost_equal(x=numpy.float64, y=numpy.float64)",3
numpy.ma.core.MaskedArray - numpy.ma.core.MaskedArray,2
"numpy.testing._private.utils.assert_array_less(x=numpy.ma.core.MaskedArray, y=float)",3
numpy.ma.core.MaskedArray - numpy.float64,1
"numpy.arange(int, int, dtype=Type[numpy.int32])",2
"numpy.ndarray[tuple[numpy.int32, numpy.int32]] = numpy.float64",1
"numpy.concatenate(list[Union[list[float], numpy.ndarray]])",1
"numpy.ndarray[tuple[numpy.int32, numpy.int32]]",1
"numpy.ones(dtype=Type[numpy.float64], shape=int)",1
"numpy.array(list[int], dtype=Type[numpy.int32])",1
"numpy.array(list[float], dtype=Type[numpy.float64])",1
"numpy.testing._private.utils.assert_array_almost_equal(x=numpy.ma.core.MaskedArray, y=numpy.ma.core.MaskedArray)",1
numpy.ndarray[numpy.int32],2
"numpy.ones(dtype=Type[numpy.int32], shape=int)",2
"numpy.ndarray[tuple[numpy.ndarray, int, int]]",9
"numpy.ndarray[tuple[numpy.ndarray, int, int]] = numpy.ndarray",8
"numpy.linspace(endpoint=builtins.bool, num=int, start=int, stop=float)",3
"numpy.ndarray[tuple[slinumpy.ndarraye[NoneType, NoneType, NoneType], slinumpy.ndarraye[int, NoneType, int]]] = numpy.ndarray",3
"numpy.ma.testutils.assert_array_almost_equal(x=numpy.ma.core.MaskedArray, y=numpy.ma.core.MaskedArray)",2
numpy.zeros(numpy.int64),2
"numpy.empty(list[int], dtype=Type[numpy.int32])",2
"numpy.arange(numpy.int64, dtype=Type[numpy.int32])",1
int += numpy.int64,1
numpy.int64 += numpy.int64,1
"numpy.outer(a=numpy.ndarray, b=numpy.ndarray)",1
"numpy.ndarray[tuple[slinumpy.ndarraye[int, NoneType, int], slinumpy.ndarraye[NoneType, NoneType, NoneType]]] = numpy.ndarray",4
"numpy.insert(arr=numpy.ndarray, axis=int, obj=int, values=float)",2
numpy.ma.core.MaskedArray.all(self=numpy.ma.core.MaskedArray),1
int == numpy.ndarray,1
numpy.logical_not(numpy.ndarray),1
"numpy.ndarray[tuple[numpy.ndarray, numpy.ndarray]] = numpy.ndarray",1
numpy.insert,2
numpy.ma.core.MaskedArray / numpy.ma.core.MaskedArray,1
"numpy.array(list[builtins.bool], dtype=Type[builtins.bool])",2
"numpy.ma.core.MaskedArray(data=list[Union[float, numpy.float64]], mask=numpy.ndarray)",1
"numpy.ndarray[tuple[numpy.ndarray, sliinte[NoneType, NoneType, NoneType]]] = int",1
"numpy.where(numpy.ndarray, int, numpy.ndarray)",1
numpy.ndarray[int] = builtins.bool,1
numpy.ma.core.MaskedArray <= float,1
numpy.ndarray & numpy.ma.core.MaskedArray,1
numpy.sum(a=numpy.ma.core.MaskedArray),1
numpy.ndarray[numpy.ma.intore.MaskedArray] = int,1
numpy.ma.core.MaskedArray & numpy.ma.core.MaskedArray,1
"numpy.ma.core.filled(a=numpy.ma.core.MaskedArray, fill_value=builtins.bool)",1
"numpy.around(a=numpy.ndarray, decimals=int)",1
"numpy.in1d(ar1=numpy.ndarray, ar2=numpy.ndarray)",1
"numpy.dstack(tup=tuple[numpy.ndarray, numpy.ndarray, numpy.ma.core.MaskedArray])",1
"numpy.lexsort(tuple[numpy.ma.core.MaskedArray, numpy.ma.core.MaskedArray])",1
numpy.isfortran(a=numpy.ndarray),2
"numpy.array(numpy.ndarray, copy=str, order=builtins.bool)",1
numpy.isfinite(numpy.ma.core.MaskedArray),1
"numpy.ma.core.asarray(a=list[Union[float, int]])",1
"numpy.ma.core.array(data=list[int], mask=list[int])",1
"numpy.ndarray[tuple[slilist[float]e[int, int, NoneType], int]] = list[float]",2
"numpy.ndarray[tuple[slice[int, int, NoneType], int]]",2
numpy.arctan(int),1
"numpy.eye(M=int, N=int)",1
numpy.iterable(y=matplotlib.tests.test_units.Quantity),2
numpy.iterable(y=list[matplotlib.tests.test_units.Quantity]),3
"numpy.ma.core.asarray(a=matplotlib.tests.test_units.Quantity, dtype=Type[builtins.float])",1
numpy.iterable(y=list[matplotlib.testing.jpl_units.Duration.Duration]),1
numpy.iterable(y=matplotlib.testing.jpl_units.Duration.Duration),1
"numpy.broadcast_arrays(args=tuple[numpy.ndarray, list[float], list[numpy.float64], numpy.ndarray, NoneType])",1
"numpy.arange(str, str, dtype=str)",1
"numpy.asarray(a=tuple[int, int, int, int], dtype=Type[builtins.float])",1
"numpy.iterable(y=tuple[int, float, int, float])",2
"numpy.asarray(a=tuple[int, float, int, float], dtype=Type[builtins.float])",1
"numpy.iterable(y=tuple[float, int, float, int])",2
"numpy.asarray(a=tuple[float, int, float, int], dtype=Type[builtins.float])",1
"numpy.testing._private.utils.assert_allclose(actual=numpy.ndarray, desired=list[list[Union[float, int, int]]], err_msg=numpy.ndarray)",1
"numpy.array(list[tuple[int, int, int, int]])",1
"numpy.array(list[tuple[Union[float, int], Union[float, int], Union[float, int], Union[float, int]]])",1
"numpy.asarray(a=tuple[float, float, float, float], dtype=Type[builtins.float])",1
"numpy.asarray(a=numpy.float64, dtype=Type[builtins.float])",1
numpy.ndarray - list[numpy.float64],1
numpy.column_stack(tup=list[numpy.float64]),1
float *= numpy.float64,1
"numpy.array(list[tuple[Union[float, numpy.float64], Union[float, numpy.float64], Union[float, numpy.float64], Union[float, numpy.float64]]])",1
"numpy.asanyarray(a=list[Union[float, numpy.float64]])",1
"numpy.ndarray[int] = tuple[float, int]",2
"numpy.asarray(a=list[tuple[int, int]])",1
"numpy.ndarray[int] = tuple[int, int]",2
"numpy.asarray(a=tuple[tuple[int, int], tuple[int, int], tuple[int, int], tuple[int, int]])",1
numpy.array(list[list]),1
"numpy.iterable(y=list[Union[int, numpy.float64]])",1
"numpy.asarray(a=list[Union[int, numpy.float64]], dtype=Type[builtins.float])",1
