function,count
"numpy.asarray(a=list[tuple[str, str]], dtype=Type[builtins.object])",1
"numpy.asarray(a=tuple[str, str], dtype=Type[builtins.object])",2
"numpy.asarray(a=tuple[int, int, int, int, int, int, int, int, int, int], dtype=Type[builtins.object])",1
numpy.ndarray[numpy.ndarray] = str,21
numpy.flatiter[numpy.ndarray] = numpy.ndarray,1
numpy.absolute(numpy.ndarray),6
numpy.all(a=numpy.ndarray),30
numpy.int64 - int,6
numpy.ndarray.flat,13
numpy.ndarray > float,5
numpy.ndarray <= float,3
not numpy.bool_,48
numpy.int64 + int,21
numpy.ufunc,4
"numpy.ndarray[slilist[numpy.int64]e[NoneType, NoneType, NoneType]] = list[numpy.int64]",1
"numpy.asarray(a=list[int], dtype=NoneType)",2
numpy.ndarray / int,13
"numpy.asarray(a=list[numpy.int64], dtype=NoneType)",3
numpy.int64 -= numpy.int64,1
numpy.ndarray % int,21
"numpy.ndarray.reshape(numpy.ndarray, tuple[int, int])",48
numpy.array(float),15
"numpy.ndarray[tuple[int, list[int]]] = float",1
"numpy.ndarray.reshape(numpy.ndarray, int, int)",89
numpy.isnan(numpy.int64),2
numpy.int64 == numpy.int64,61
numpy.ndim(a=pandas._libs.tslibs.timestamps.Timestamp),3
"numpy.ndarray.fill(numpy.ndarray, str)",5
"numpy.empty(tuple[int, int], dtype=Type[numpy.bool_])",1
numpy.dtype != Type[numpy.bool_],1
"numpy.empty(tuple[int, int], dtype=Type[numpy.object_])",5
numpy.dtype != Type[numpy.object_],1
NoneType != numpy.dtype,1
"numpy.array(numpy.ndarray, copy=builtins.bool, subok=builtins.bool)",1
"numpy.ndarray.searchsorted(numpy.ndarray, int, side=str)",9
"numpy.array(int, copy=NoneType, dtype=builtins.bool)",2
"numpy.ndarray.sum(numpy.ndarray, NoneType, dtype=numpy.dtype)",2
list[numpy.ndarray] * numpy.int64,1
numpy.array(list[numpy.ndarray]),6
numpy.ndarray[numpy.ndarray] = list[numpy.ndarray],2
numpy.multiply,1
"numpy.multiply(numpy.int64, int, dtype=Type[numpy.int32])",1
"numpy.prod(a=tuple[int, int])",9
"numpy.ndarray.put(numpy.ndarray, numpy.ndarray, builtins.bool)",1
"numpy.ndarray.searchsorted(numpy.ndarray, numpy.ndarray)",1
"numpy.tile(A=numpy.ndarray, reps=int)",21
int in numpy.ndarray,7
"numpy.zeros(numpy.int64, dtype=Type[builtins.bool])",1
numpy.amax(a=list[int]),1
Type[numpy.float64] == Type[numpy.object_],5
"numpy.empty(tuple[int, int], dtype=Type[numpy.float64])",9
numpy.int32(),2
"numpy.delete(arr=numpy.ndarray, axis=int, obj=numpy.ndarray)",1
numpy.zeros(int),17
"numpy.prod(a=list, dtype=str)",2
"numpy.repeat(a=numpy.ndarray, repeats=int)",13
"numpy.asarray(a=tuple[str], dtype=Type[builtins.object])",1
"numpy.asarray(a=tuple[int], dtype=Type[builtins.object])",1
"numpy.ndarray.any(numpy.ndarray, int)",5
"numpy.asarray(a=tuple[str, str, str], dtype=Type[builtins.object])",1
numpy.asarray(a=list[numpy.bool_]),1
numpy.fromiter,2
"numpy.fromiter(builtins.generator, dtype=Type[numpy.int64])",1
"numpy.roll(a=numpy.ndarray, shift=int)",3
"numpy.ones(dtype=Type[builtins.bool], shape=tuple[int, int])",3
"numpy.ndarray[list[Union[int, numpy.int64]]]",1
"numpy.ndarray[list[Union[int, numpy.int64]]] = numpy.ndarray",1
"numpy.array(pandas.core.indexes.numeric.Float64Index, copy=builtins.bool)",1
"numpy.asarray(a=list[numpy.bool_], dtype=Type[builtins.bool])",1
"numpy.array(list, copy=NoneType, dtype=builtins.bool)",1
"numpy.fromiter(builtins.generator, dtype=str)",1
"numpy.asarray(a=list[int], dtype=str)",4
int * numpy.int64,4
numpy.ndarray // int,10
numpy.ndarray - numpy.ndarray,24
numpy.ndarray // numpy.int64,1
numpy.ndarray.sum,16
numpy.int64 - numpy.int64,11
"numpy.ndarray[tuple[slice[NoneType, NoneType, NoneType], slice[numpy.int64, numpy.int64, NoneType]]]",3
"numpy.ndarray.repeat(numpy.ndarray, int)",24
"numpy.tile(A=list[numpy.int8], reps=int)",1
"numpy.asarray(a=tuple[str, str, str, str], dtype=Type[builtins.object])",1
float * numpy.int64,3
numpy.log(int),1
numpy.float64 <= numpy.float64,4
"numpy.ndarray.sum(numpy.ndarray, int, dtype=numpy.dtype)",2
"numpy.ndarray[tuple[slice[NoneType, NoneType, NoneType], slice[NoneType, NoneType, int]]]",1
"numpy.zeros(tuple[int, int], dtype=Type[builtins.bool])",5
numpy.asarray(a=list[numpy.int8]),1
"numpy.ndarray[slilist[numpy.ndarray]e[NoneType, NoneType, NoneType]] = list[numpy.ndarray]",1
float + numpy.float64,4
int * numpy.float64,5
numpy.array(numpy.ndarray),35
numpy.int8 + int,3
"numpy.arange(numpy.int64, dtype=numpy.dtype)",1
"numpy.where(numpy.ndarray, int, numpy.ndarray)",8
float <= numpy.float64,1
int + numpy.int64,9
"numpy.ndarray[slice[numpy.int64, numpy.int64, NoneType]]",15
"numpy.array(tuple[str, str, str, str, str, str, str, str, str, str, str, str, str, str, str, str, str, str, str, str, str, str, str, str, str, str, str, str, str, str, str, str, str, str, str, str, str, str, str, str, str, str, str, str, str, str, str, str, str, str], copy=builtins.bool)",1
"numpy.array(tuple[str, str, str, str, str, str, str, str, str, str, str, str, str, str, str, str, str, str, str, str], copy=builtins.bool)",1
"numpy.array(tuple[int, int, int, int, int, int, int, int, int, int, int, int, int, int, int, int, int, int, int, int, int, int, int, int, int, int, int, int, int, int, int, int, int, int, int, int, int, int, int, int, int, int, int, int, int, int, int, int, int, int], copy=builtins.bool)",1
"numpy.asarray(a=tuple[int, int, int, int, int, int, int, int, int, int, int], dtype=Type[builtins.object])",1
"numpy.asarray(a=tuple[str, str, str, str, str, str, str, str, str, str, str], dtype=Type[builtins.object])",1
"numpy.empty(list[int], dtype=numpy.dtype)",1
"numpy.asarray(a=tuple[str, str, str, str, str, str, str, str, str, str], dtype=Type[builtins.object])",1
"numpy.asarray(a=tuple[int, int, int, int, int, int, int, int, int, int, int, int, int, int, int, int, int, int, int, int, int, int, int, int, int, int, int, int, int, int, int, int, int, int, int, int, int, int, int, int, int, int, int, int, int, int, int, int, int, int], dtype=Type[builtins.object])",1
"numpy.asarray(a=tuple[str, str, str, str, str, str, str, str, str, str, str, str, str, str, str, str, str, str, str, str, str, str, str, str, str, str, str, str, str, str, str, str, str, str, str, str, str, str, str, str, str, str, str, str, str, str, str, str, str, str], dtype=Type[builtins.object])",1
"numpy.tile(A=list[int], reps=int)",2
"numpy.array(tuple[str, str, str, str], copy=builtins.bool)",1
"numpy.repeat(a=list[int], repeats=list[int])",2
numpy.array(pandas.core.indexes.base.Index),15
"numpy.array(numpy.ndarray, copy=Type[builtins.bool], dtype=builtins.bool)",1
numpy.dtype != str,4
numpy.dtype == Type[numpy.float64],61
numpy.ndarray |= numpy.ndarray,7
numpy.any(a=pandas.core.series.Series),3
numpy.dtype(Type[builtins.float]),13
numpy.ndarray % numpy.int64,1
int *= numpy.int64,1
numpy.int64 *= numpy.int64,1
"numpy.ndarray[slilist[list[int]]e[NoneType, NoneType, NoneType]] = list[list[int]]",1
numpy.asarray(a=pandas.core.indexes.period.PeriodIndex),4
"numpy.asarray(a=pandas.core.arrays.period.PeriodArray, dtype=NoneType)",3
"numpy.array(list[pandas._libs.tslibs.period.Period], dtype=Type[builtins.object])",4
numpy.ndim(a=pandas._libs.tslibs.period.Period),1
pandas.core.dtypes.dtypes.PeriodDtype == numpy.dtype,2
numpy.ndarray[numpy.int8],2
"numpy.asarray(a=tuple[int, int], dtype=Type[builtins.object])",1
numpy.iinfo.min,7
numpy.ndarray > numpy.ndarray,10
numpy.int64 > numpy.int64,4
numpy.int64 / int,11
"numpy.ndarray.astype(numpy.ndarray, str, casting=builtins.bool, copy=str)",2
"numpy.lituple[int, numpy.ndarray].index_tricks.RClass[tuple[int, numpy.ndarray]]",7
"numpy.asarray(a=pandas.core.arrays.datetimes.DatetimeArray, dtype=numpy.dtype)",5
"numpy.ndarray.view(numpy.ndarray, Type[numpy.int64])",7
numpy.int64(numpy.datetime64),1
numpy.datetime64(),1
"numpy.ndarray[slice[numpy.int64, NoneType, NoneType]]",4
numpy.r_,14
numpy.diff(a=numpy.ndarray),7
"numpy.repeat(a=numpy.ndarray, repeats=numpy.ndarray)",7
numpy.array(list[numpy.float64]),6
"numpy.allclose(a=numpy.ndarray, b=numpy.ndarray, rtol=int)",1
numpy.all,24
"numpy.all(a=numpy.ndarray, axis=tuple)",1
"numpy.concatenate(list[numpy.ndarray], axis=int)",7
numpy.random.randint,43
"numpy.random.mtrand.RandomState.randint(numpy.random.mtrand.RandomState, int, size=int)",9
"numpy.asarray(a=tuple[int, int, int], dtype=Type[builtins.object])",1
numpy.lexsort(list[numpy.ndarray]),1
"numpy.tile(A=builtins.range, reps=int)",1
"numpy.empty(tuple[int, int], dtype=Type[builtins.bool])",5
"numpy.asarray(a=tuple[str, str, str, str, str], dtype=Type[builtins.object])",1
"numpy.asarray(a=list[str], dtype=NoneType)",2
"numpy.asarray(a=tuple[str, str, str, str, str, str, str, str], dtype=Type[builtins.object])",1
"numpy.array(tuple[str, str, str, str, str, str, str, str, str, str], copy=builtins.bool)",1
numpy.isnan,65
"numpy.ndarray[tuple[builtins.ellipsis, NoneType]]",1
"numpy.array(tuple[str, str, str, str, str], copy=builtins.bool)",1
"numpy.asarray(a=tuple[int, int, int, int, int], dtype=Type[builtins.object])",1
Type[numpy.float64] != numpy.dtype,3
"numpy.array(tuple[int, int, int, int, int], copy=builtins.bool)",1
"numpy.empty(tuple[int], dtype=Type[numpy.float64])",2
"numpy.zeros(int, dtype=Type[builtins.int])",3
numpy.ndarray[int] = int,30
"numpy.ndarray[slilist[NoneType]e[NoneType, NoneType, NoneType]] = list[NoneType]",1
"numpy.ndarray.prod(numpy.ndarray, NoneType)",1
"numpy.putmask(numpy.ndarray, numpy.ndarray, float)",8
numpy.nanmedian(a=numpy.ndarray),1
numpy.float64 / numpy.float64,13
numpy.float64(x=numpy.int64),2
numpy.ndarray * numpy.ndarray,9
"numpy.ndarray.sum(numpy.ndarray, NoneType, dtype=Type[numpy.float64])",8
numpy.absolute(numpy.float64),1
numpy.float64 <= float,3
numpy.float64(x=int),12
numpy.float64 ** float,1
numpy.float64 - int,5
numpy.float64 <= int,12
numpy.float64.dtype,9
numpy.ndarray[int] = float,20
numpy.ndarray - numpy.float64,7
"numpy.generic.astype(numpy.float64, numpy.dtype)",3
numpy.absolute(pandas.core.series.Series),9
pandas.core.series.Series - numpy.float64,18
numpy.float64 - numpy.ndarray,2
"numpy.ndarray.sum(numpy.ndarray, axis=Type[numpy.float64], dtype=NoneType)",2
numpy.float64 / float,5
numpy.sqrt(numpy.float64),2
numpy.sqrt(pandas.core.series.Series),8
numpy.sqrt(float),3
"numpy.ndarray[slilist[pandas.core.series.Series]e[NoneType, NoneType, NoneType]] = list[pandas.core.series.Series]",1
"numpy.ndarray.sum(numpy.ndarray, int, dtype=Type[numpy.float64])",8
"numpy.expand_dims(a=numpy.ndarray, axis=int)",4
numpy.ndarray ** float,1
"numpy.ndarray.sum(numpy.ndarray, int)",2
numpy.ndarray / numpy.ndarray,15
"numpy.broadcast_to(array=numpy.ndarray, shape=tuple[int, int])",4
numpy.absolute(pandas.core.frame.DataFrame),3
numpy.sqrt(pandas.core.frame.DataFrame),5
"numpy.ndarray.min(numpy.ndarray, int)",1
"numpy.ndarray.max(numpy.ndarray, int)",1
"numpy.nanmedian(a=numpy.ndarray, axis=int)",1
numpy.sqrt(numpy.ndarray),6
"numpy.ndarray.sum(numpy.ndarray, axis=Type[numpy.float64], dtype=int)",2
"numpy.ndarray.prod(numpy.ndarray, int)",1
"numpy.apply_along_axis(arr=numpy.ndarray, axis=int, func1d=builtins.function)",9
numpy.ndarray / numpy.float64,9
numpy.generic.any(numpy.bool_),11
numpy.ndarray[numpy.bool_] = float,2
numpy.float64 * numpy.ndarray,4
numpy.dtype(Type[numpy.uint8]),9
"numpy.zeros(int, dtype=numpy.dtype)",2
"numpy.ndarray.astype(numpy.ndarray, Type[builtins.bool], copy=builtins.bool)",2
"numpy.ndarray.astype(numpy.ndarray, Type[numpy.bool_])",4
"numpy.asarray(a=tuple[str, str, str, str, str, str, str, str, str, str, str, str, str, str, str, str, str, str, str, str], dtype=Type[builtins.object])",1
"numpy.asarray(a=tuple[int, int, int, int, int, int, int, int, int, int, int, int, int, int, int, int, int, int, int, int], dtype=Type[builtins.object])",1
numpy.int16 >= int,2
numpy.int16 <= int,4
"numpy.ndarray[slilist[tuple[str, str, int]]e[NoneType, NoneType, NoneType]] = list[tuple[str, str, int]]",1
"numpy.delete(arr=numpy.ndarray, obj=list[int])",1
"numpy.array(tuple[int, int, int, int, int, int], copy=builtins.bool)",1
"numpy.asarray(a=tuple[int, int, int, int, int, int], dtype=Type[builtins.object])",1
numpy.ndarray.tolist(numpy.ndarray),28
numpy.broadcast_to,1
"numpy.broadcast_to(array=builtins.bool, shape=tuple[int, int])",1
numpy.array(list),18
"numpy.ndarray[slilist[tuple[Union[int, str], Union[int, str]]]e[NoneType, NoneType, NoneType]] = list[tuple[Union[int, str], Union[int, str]]]",1
"numpy.array(tuple[int, int, int], copy=builtins.bool)",1
"numpy.ndarray[slilist[Union[list[Union[datetime.datetime, str]], numpy.ndarray]]e[NoneType, NoneType, NoneType]] = list[Union[list[Union[datetime.datetime, str]], numpy.ndarray]]",1
numpy.ndarray[list[int]] = builtins.bool,2
numpy.cumproduct(args=tuple[numpy.ndarray]),2
numpy.int64 / numpy.ndarray,2
"numpy.repeat(a=numpy.ndarray, repeats=numpy.float64)",2
numpy.product(args=tuple[numpy.int64]),1
"numpy.tile(A=numpy.ndarray, reps=numpy.int64)",2
numpy.dtype(float),1
"numpy.asarray(a=tuple[float], dtype=Type[builtins.object])",1
numpy.float64 == str,2
"numpy.random.mtrand.RandomState.seed(numpy.random.mtrand.RandomState, int)",12
"numpy.array(str, copy=NoneType, dtype=builtins.bool)",2
numpy.array(pandas.core.indexes.numeric.Float64Index),11
"numpy.logical_and(numpy.ndarray, numpy.ndarray)",3
numpy.ndarray[pandas.core.indexes.numeric.Int64Index],3
"numpy.ones(dtype=Type[numpy.uint64], shape=int)",2
"numpy.any(a=numpy.ndarray, axis=int)",1
"numpy.any(a=numpy.ndarray, axis=NoneType)",1
numpy.bool_.ndim,2
numpy.take,12
"numpy.putmask(numpy.ndarray, numpy.ndarray, builtins.bool)",5
numpy.split,2
"numpy.split(ary=numpy.ndarray, axis=int, indices_or_sections=list[int])",1
"numpy.take(a=numpy.ndarray, axis=int, indices=int)",11
"numpy.ndarray.all(numpy.ndarray, int)",3
"numpy.all(a=numpy.ndarray, axis=int)",1
"numpy.ndarray.all(numpy.ndarray, NoneType)",1
"numpy.all(a=numpy.ndarray, axis=NoneType)",1
"numpy.sum(a=numpy.ndarray, axis=int)",3
numpy.float64.ndim,1
"numpy.sum(a=numpy.ndarray, axis=NoneType)",1
numpy.int64.ndim,2
"numpy.nansum(a=numpy.ndarray, axis=int)",1
"numpy.nansum(a=numpy.ndarray, axis=NoneType)",1
numpy.complex128.ndim,1
numpy.real(val=numpy.complex128),1
numpy.imag(val=numpy.complex128),1
numpy.complex128.dtype,6
numpy.sum(a=numpy.ndarray),7
numpy.float64 == NoneType,2
numpy.fabs(numpy.float64),1
numpy.nansum,3
numpy.timedelta64.ndim,1
"numpy.mean(a=numpy.ndarray, axis=int)",1
"numpy.mean(a=numpy.ndarray, axis=NoneType)",1
numpy.int64 / numpy.float64,2
numpy.complex128 / numpy.float64,1
numpy.mean(a=numpy.ndarray),5
numpy.ndarray.mean(numpy.ndarray),8
numpy.dtype(Type[numpy.int16]),8
"Type[numpy.int16] in tuple[Type[builtins.object], Type[numpy.object_], str, str]",1
numpy.float64 ** int,2
numpy.float64 + int,6
numpy.dtype == Type[numpy.int16],9
numpy.int16.dtype,6
numpy.dtype(Type[numpy.int32]),9
"Type[numpy.int32] in tuple[Type[builtins.object], Type[numpy.object_], str, str]",1
numpy.dtype == Type[numpy.int32],21
numpy.int32.dtype,4
numpy.dtype == Type[numpy.int64],32
numpy.int64.dtype,7
numpy.dtype(Type[numpy.float32]),7
"Type[numpy.float32] in tuple[Type[builtins.object], Type[numpy.object_], str, str]",1
numpy.float32(numpy.int64),2
numpy.float32 > int,1
numpy.float32.dtype,5
numpy.float32(int),5
numpy.float64 / numpy.float32,4
numpy.sqrt(numpy.float32),1
numpy.dtype == Type[numpy.float32],11
numpy.float32 - numpy.float32,1
numpy.float32 - int,4
numpy.float32 <= int,2
numpy.float32 + int,1
numpy.dtype(Type[numpy.float128]),2
"Type[numpy.float128] in tuple[Type[builtins.object], Type[numpy.object_], str, str]",1
numpy.float128(numpy.int64),1
numpy.float128 > int,1
numpy.float128.dtype,1
numpy.float128(int),1
numpy.float64 / numpy.float128,4
"numpy.generic.astype(numpy.float128, numpy.dtype)",1
numpy.sqrt(numpy.float128),1
numpy.dtype == Type[numpy.float128],1
numpy.float128 - numpy.float128,2
numpy.float128 - numpy.ndarray,1
numpy.float128 ** float,1
numpy.float128 - int,4
numpy.float128 * numpy.float64,2
numpy.float128 <= int,1
numpy.float128 ** int,1
numpy.float128 * numpy.float128,1
numpy.float128 + int,1
numpy.float128 <= float,1
numpy.absolute(numpy.float128),1
numpy.float128 == int,1
"numpy.median(a=numpy.ndarray, axis=int)",2
"numpy.median(a=numpy.ndarray, axis=NoneType)",2
numpy.median(a=numpy.ndarray),3
numpy.median,3
"numpy.var(a=numpy.ndarray, axis=int, ddof=int)",2
"numpy.expand_dims(a=numpy.float64, axis=int)",3
"numpy.var(a=numpy.ndarray, axis=NoneType, ddof=int)",2
numpy.var(a=numpy.ndarray),1
numpy.imag(val=numpy.ndarray),1
numpy.ndarray.real,1
"numpy.ndarray.astype(numpy.ndarray, Type[numpy.complex128])",5
numpy.var,4
numpy.std,24
"numpy.std(a=numpy.ndarray, axis=int, ddof=int)",2
"numpy.std(a=numpy.ndarray, axis=NoneType, ddof=int)",2
numpy.std(a=numpy.ndarray),2
"numpy.amin(a=numpy.ndarray, axis=int)",3
"numpy.amin(a=numpy.ndarray, axis=NoneType)",2
numpy.iscomplexobj(x=numpy.ndarray),1
numpy.datetime64.ndim,1
Type[numpy.datetime64] != Type[numpy.datetime64],1
numpy.amin(a=numpy.ndarray),9
numpy.fabs(numpy.int64),1
"numpy.amax(a=numpy.ndarray, axis=int)",2
"numpy.amax(a=numpy.ndarray, axis=NoneType)",1
numpy.amax(a=numpy.ndarray),6
"numpy.ndarray.argmax(numpy.ndarray, int)",1
"numpy.argmax(a=numpy.ndarray, axis=int)",1
"numpy.argmax(a=numpy.ndarray, axis=NoneType)",1
"numpy.ndarray.argmax(numpy.ndarray, NoneType)",1
numpy.argmax,5
"numpy.ndarray.argmin(numpy.ndarray, int)",1
"numpy.argmin(a=numpy.ndarray, axis=int)",1
"numpy.argmin(a=numpy.ndarray, axis=NoneType)",1
"numpy.ndarray.argmin(numpy.ndarray, NoneType)",1
numpy.argmin,5
numpy.max,5
numpy.min,7
numpy.nanprod,2
"numpy.prod(a=numpy.ndarray, axis=int)",1
"numpy.prod(a=numpy.ndarray, axis=NoneType)",1
"numpy.nanprod(a=numpy.ndarray, axis=int)",1
"numpy.nanprod(a=numpy.ndarray, axis=NoneType)",1
"numpy.corrcoef(x=numpy.ndarray, y=numpy.ndarray)",4
"numpy.corrcoef(x=numpy.flatiter, y=numpy.flatiter)",3
"numpy.cov(m=numpy.ndarray, y=numpy.ndarray)",2
"numpy.cov(m=numpy.flatiter, y=numpy.flatiter)",1
numpy.hstack(tup=list[numpy.ndarray]),1
numpy.isinf(numpy.ndarray),4
"numpy.allclose(a=numpy.ndarray, b=numpy.ndarray)",2
"numpy.allclose(a=float, b=float)",2
"numpy.allclose(a=builtins.complex, b=builtins.complex)",1
"numpy.ndarray[slinumpy.ndarraye[NoneType, NoneType, int]] = numpy.ndarray",2
"numpy.random.mtrand.RandomState.uniform(numpy.random.mtrand.RandomState, size=int)",2
"numpy.random.mtrand.RandomState.uniform(numpy.random.mtrand.RandomState, size=tuple[int, int])",1
"numpy.ndarray[tuple[slifloate[NoneType, NoneType, NoneType], int]] = float",4
"numpy.empty(tuple[int, int])",6
"numpy.ndarray[tuple[slinumpy.ndarraye[NoneType, int, NoneType], slinumpy.ndarraye[NoneType, int, NoneType]]] = numpy.ndarray",1
numpy.array(list[list[list[float]]]),1
numpy.isnan(numpy.float64),29
numpy.random.mtrand.RandomState.beta,2
"numpy.random.mtrand.RandomState.beta(numpy.random.mtrand.RandomState, float, float, size=int)",2
"numpy.place(arr=numpy.ndarray, mask=numpy.ndarray, vals=int)",1
numpy.sum(a=pandas.core.series.Series),9
numpy.nansum(a=pandas.core.series.Series),2
numpy.mean(a=pandas.core.series.Series),15
numpy.float64 == float,38
numpy.nanmean(a=pandas.core.series.Series),2
numpy.median(a=pandas.core.series.Series),4
numpy.nanmedian(a=pandas.core.series.Series),1
numpy.amin(a=pandas.core.series.Series),8
numpy.amax(a=pandas.core.series.Series),8
numpy.nanmin(a=pandas.core.series.Series),1
