function,count
"numpy.all(a=numpy.ndarray, axis=builtins.bool, keepdims=int)",3
"numpy.all(a=numpy.ndarray, axis=tuple[int, int])",1
"numpy.nanprod(a=numpy.ndarray, axis=builtins.bool, keepdims=int)",2
"numpy.mean(a=numpy.ndarray, axis=tuple[int, int])",1
"numpy.nanstd(a=numpy.ndarray, keepdims=builtins.bool)",1
"numpy.nanstd(a=numpy.ndarray, axis=int)",5
"numpy.nanstd(a=numpy.ndarray, axis=tuple[int, int])",1
"numpy.amin(a=numpy.ndarray, axis=builtins.bool, keepdims=NoneType)",1
"numpy.argmin(numpy.ndarray, axis=builtins.bool, keepdims=int)",1
"numpy.expand_dims(a=numpy.ndarray, axis=int)",2
numpy.int64[tuple[NoneType]],1
"numpy.unravel_index(numpy.int64, tuple[int])",1
"numpy.ravel_multi_index(tuple[numpy.int64], tuple[int])",1
"numpy.empty(dtype=tuple[int], shape=list[tuple[str, numpy.dtype]])",2
"numpy.amax(a=numpy.ndarray, axis=builtins.bool, keepdims=NoneType)",1
"numpy.argmax(numpy.ndarray, axis=builtins.bool, keepdims=int)",1
"numpy.nanargmin(numpy.ndarray, NoneType, keepdims=builtins.bool)",2
"numpy.nanargmin(a=numpy.ndarray, axis=NoneType)",1
"numpy.nanmin(a=numpy.ndarray, axis=builtins.bool, keepdims=NoneType)",1
numpy.nanargmin(a=numpy.ndarray),4
numpy.any(a=numpy.bool_),1
"numpy.nanargmin(a=numpy.ndarray, axis=int)",8
"numpy.nanargmin(numpy.ndarray, int, keepdims=builtins.bool)",2
numpy.nanargmax(a=numpy.ndarray),4
"numpy.nanmax(a=numpy.ndarray, axis=builtins.bool, keepdims=NoneType)",1
"numpy.nanargmax(numpy.ndarray, NoneType, keepdims=builtins.bool)",2
"numpy.nanargmax(a=numpy.ndarray, axis=NoneType)",1
"numpy.nanargmax(numpy.ndarray, int, keepdims=builtins.bool)",2
"numpy.nanargmax(a=numpy.ndarray, axis=int)",8
numpy.ndarray[int] = float,2
"numpy.ndarray[slifloate[NoneType, NoneType, NoneType]] = float",1
"numpy.ndarray[tuple[int, int]] = int",2
"numpy.std(a=numpy.ndarray, axis=tuple[int, int])",1
numpy.nanmean(a=numpy.ndarray),1
"numpy.nanmean(a=numpy.ndarray, keepdims=builtins.bool)",1
"numpy.nanmean(a=numpy.ndarray, axis=builtins.bool, keepdims=tuple)",1
numpy.nanvar,1
"numpy.nanvar(a=numpy.ndarray, axis=tuple[int, int])",1
"numpy.int64[tuple[NoneType, NoneType]]",1
"numpy.unravel_index(numpy.int64, tuple[int, int])",1
"numpy.ravel_multi_index(tuple[numpy.int64, numpy.int64], tuple[int, int])",1
"numpy.empty(dtype=tuple[int, int], shape=list[tuple[str, numpy.dtype]])",1
"numpy.where(numpy.ndarray, float, numpy.ndarray)",2
"numpy.ndarray[tuple[numpy.ndarray, numpy.ndarray]]",2
"numpy.lituple[slice[NoneType, int, NoneType]].index_tricks.OGridClass[tuple[slice[NoneType, int, NoneType]]]",1
numpy.argmin,2
numpy.nanargmin,3
"numpy.ndarray.mean(numpy.ndarray, axis=builtins.bool, keepdims=NoneType)",1
numpy.ndarray.mean,5
numpy.float64 += numpy.float64,1
float * numpy.float64,4
numpy.ndarray += numpy.ndarray,7
float * numpy.ndarray,1
"numpy.ndarray.mean(numpy.ndarray, axis=builtins.bool, keepdims=tuple[int, int])",1
numpy.ndarray.argmin,1
"numpy.ndarray.argmin(numpy.ndarray, axis=int)",1
"numpy.nanmean(a=numpy.ndarray, axis=int)",1
"numpy.ndarray.astype(numpy.ndarray, Type[builtins.object])",5
"numpy.ndarray(dtype=tuple, shape=Type[builtins.object])",1
"numpy.empty(tuple, dtype=Type[builtins.object])",1
"numpy.array(float, dtype=str)",2
"numpy.array(list[list[Union[float, int]]])",1
"numpy.empty(tuple, dtype=numpy.dtype)",1
"numpy.ndarray.sum(numpy.ndarray, axis=tuple[int, int, int], keepdims=builtins.bool)",1
"numpy.full_like(a=numpy.ndarray, dtype=numpy.dtype, fill_value=numpy.int64, shape=tuple[int, int, int])",1
"numpy.sum(a=numpy.ndarray, axis=tuple[int, int, int], dtype=numpy.dtype, keepdims=builtins.bool)",2
"numpy.ndarray.mean(numpy.ndarray, axis=tuple)",1
"numpy.full_like(a=numpy.ndarray, dtype=numpy.dtype, fill_value=numpy.float64, shape=tuple[int, int, int])",1
"numpy.ndarray.mean(numpy.ndarray, axis=int)",1
"numpy.ndarray.sum(numpy.ndarray, axis=tuple[int, int, int], dtype=numpy.dtype, keepdims=builtins.bool)",1
"numpy.sum(a=dask.array.core.Array, axis=dask.array.core.Array, out=int)",1
"numpy.argmax(a=dask.array.core.Array, axis=dask.array.core.Array, out=int)",1
"numpy.cumsum(a=numpy.ndarray, axis=NoneType)",1
"numpy.cumprod(a=numpy.ndarray, axis=NoneType)",1
"numpy.nancumsum(a=numpy.ndarray, axis=NoneType)",1
"numpy.cumsum(a=dask.array.core.Array, axis=dask.array.core.Array, out=int)",1
"numpy.sort(a=numpy.ndarray, axis=int)",3
"numpy.ndarray[tuple[slice[NoneType, NoneType, int]]]",2
"numpy.partition(a=numpy.ndarray, axis=int, kth=int)",1
"numpy.ndarray[tuple[slice[int, NoneType, NoneType]]]",2
numpy.partition,1
"numpy.ndarray[tuple[slice[NoneType, NoneType, int], slice[NoneType, NoneType, NoneType], slice[NoneType, NoneType, NoneType]]]",3
"numpy.ndarray[tuple[slice[int, NoneType, NoneType], slice[NoneType, NoneType, NoneType], slice[NoneType, NoneType, NoneType]]]",2
"numpy.ndarray[tuple[slice[NoneType, NoneType, NoneType], slice[int, NoneType, NoneType], slice[NoneType, NoneType, NoneType]]]",3
"numpy.ndarray[tuple[slice[NoneType, NoneType, NoneType], slice[NoneType, NoneType, int], slice[NoneType, NoneType, NoneType]]]",3
"numpy.ndarray[tuple[slice[NoneType, NoneType, NoneType], slice[NoneType, NoneType, NoneType], slice[NoneType, NoneType, int]]]",3
"numpy.ndarray[tuple[slice[NoneType, NoneType, NoneType], slice[NoneType, NoneType, NoneType], slice[int, NoneType, NoneType]]]",2
"numpy.ndarray[tuple[slice[NoneType, int, NoneType], slice[NoneType, NoneType, NoneType], slice[NoneType, NoneType, NoneType]]]",3
"numpy.ndarray[tuple[slice[NoneType, NoneType, NoneType], slice[NoneType, int, NoneType], slice[NoneType, NoneType, NoneType]]]",3
numpy.dtype != Type[numpy.int64],2
"numpy.ndarray(dtype=tuple, shape=Type[numpy.int64])",1
Type[numpy.int64] in dict,2
"numpy.argpartition(a=numpy.ndarray, axis=int, kth=int)",1
"numpy.take_along_axis(arr=numpy.ndarray, axis=int, indices=numpy.ndarray)",2
"numpy.concatenate(list[numpy.ndarray], int)",2
numpy.argpartition,1
"numpy.arange(int, int, int, Type[numpy.int64])",1
numpy.argsort,1
"numpy.argsort(a=numpy.ndarray, axis=int)",6
numpy.dtype(Type[numpy.int64]),4
numpy.ndarray.trace(numpy.ndarray),1
numpy.ndarray.trace,1
"numpy.ndarray.trace(numpy.ndarray, int)",1
"numpy.ndarray.trace(numpy.ndarray, int, int, int)",1
"numpy.ndarray.trace(numpy.ndarray, int, int, int, Type[builtins.int])",1
"numpy.ndarray.trace(numpy.ndarray, int, int, int, Type[builtins.float])",1
"numpy.median(a=tuple[int, int, int, int, int])",1
"numpy.median(a=numpy.ndarray, axis=list[int], keepdims=builtins.bool)",2
"numpy.nanmedian(a=numpy.ndarray, axis=list[int], keepdims=builtins.bool)",3
"numpy.nanmedian(a=numpy.ndarray, axis=builtins.bool, keepdims=int)",1
"numpy.median(a=numpy.ndarray, axis=builtins.bool, keepdims=list[int])",1
"numpy.nanmedian(a=numpy.ndarray, axis=builtins.bool, keepdims=list[int])",1
numpy.int64 *= int,1
numpy.nanmedian,1
"numpy.array(numpy.ndarray, dtype=int, ndmin=str)",1
Type[numpy.oType[numpy.int64]ject_] == Type[numpy.int64],1
numpy.atleast_1d(),1
numpy.atleast_3d(),1
numpy.atleast_2d(arys=tuple[numpy.ndarray]),1
numpy.atleast_3d(arys=tuple[numpy.ndarray]),1
numpy.atleast_1d(arys=tuple[numpy.ndarray]),2
"numpy.atleast_2d(arys=tuple[numpy.ndarray, numpy.ndarray])",1
"numpy.atleast_1d(arys=tuple[numpy.ndarray, numpy.ndarray])",1
"numpy.atleast_3d(arys=tuple[numpy.ndarray, numpy.ndarray])",1
"numpy.ones(shape=tuple[int, int, int, int])",1
numpy.random.normal,3
"numpy.ndarray.swapaxes(numpy.ndarray, int, int)",3
numpy.core.numeric,3
numpy.core,3
"numpy.core.numeric.normalize_axis_tuple(argname=str, axis=int, ndim=int)",2
"numpy.moveaxis(a=numpy.ndarray, destination=int, source=int)",3
"numpy.core._multiarray_umath.normalize_axis_index(int, int)",1
"numpy.rollaxis(a=numpy.ndarray, axis=int, start=int)",2
numpy.fliplr(m=numpy.ndarray),1
"numpy.matmul(numpy.float64, numpy.float64)",1
Type[numpy.float64].__module__,2
"numpy.matmul(numpy.float64, numpy.ndarray)",1
"numpy.matmul(numpy.ndarray, numpy.float64)",1
"numpy.tensordot(a=numpy.ndarray, axes=int, b=numpy.ndarray)",5
numpy.tensordot,4
"numpy.tensordot(a=numpy.ndarray, axes=tuple[int, int], b=numpy.ndarray)",2
numpy.array(list),3
"numpy.tensordot(a=numpy.ndarray, axes=tuple[tuple, tuple], b=numpy.ndarray)",1
"numpy.ndarray[tuple[slice[NoneType, NoneType, NoneType], slice[NoneType, NoneType, NoneType], slice[NoneType, NoneType, NoneType], slice[NoneType, NoneType, NoneType], slice[NoneType, NoneType, NoneType], slice[NoneType, NoneType, NoneType]]]",1
"numpy.ndarray[tuple[slice[int, int, NoneType], slice[int, int, NoneType], slice[int, int, NoneType], slice[int, int, NoneType], slice[int, int, NoneType], slice[int, int, NoneType]]]",2
"numpy.ndarray[tuple[NoneType, slice[NoneType, NoneType, NoneType], slice[NoneType, NoneType, NoneType], slice[NoneType, NoneType, NoneType], slice[NoneType, NoneType, NoneType]]]",1
"numpy.ndarray[tuple[NoneType, NoneType, slice[NoneType, NoneType, NoneType], slice[NoneType, NoneType, NoneType]]]",1
"numpy.ndarray[tuple[NoneType, slice[NoneType, NoneType, NoneType], NoneType, slice[NoneType, NoneType, NoneType]]]",1
"numpy.ndarray[tuple[NoneType, NoneType]]",1
numpy.arange(float),2
"numpy.ndarray.reshape(numpy.ndarray, int, int, int)",2
"numpy.broadcast_to(array=int, shape=list[int])",1
"numpy.ndarray[tuple[slice[int, int, NoneType], slice[int, int, NoneType], slice[int, int, NoneType], slice[int, int, NoneType], slice[int, int, NoneType], slice[int, int, NoneType], slice[int, int, NoneType], slice[int, int, NoneType], slice[int, int, NoneType], slice[int, int, NoneType], slice[int, int, NoneType], slice[int, int, NoneType], slice[int, int, NoneType], slice[int, int, NoneType], slice[int, int, NoneType], slice[int, int, NoneType], slice[int, int, NoneType], slice[int, int, NoneType], slice[int, int, NoneType], slice[int, int, NoneType], slice[int, int, NoneType], slice[int, int, NoneType], slice[int, int, NoneType], slice[int, int, NoneType], slice[int, int, NoneType], slice[int, int, NoneType], slice[int, int, NoneType]]]",1
"numpy.tensordot(a=numpy.ndarray, axes=tuple[tuple[int, int, int, int, int, int, int, int, int, int, int, int, int, int, int, int, int, int, int, int, int, int, int, int, int, int, int], tuple[int, int, int, int, int, int, int, int, int, int, int, int, int, int, int, int, int, int, int, int, int, int, int, int, int, int, int]], b=numpy.ndarray)",1
"numpy.ndarray[tuple[NoneType, NoneType, NoneType, NoneType, NoneType, NoneType, NoneType, NoneType, NoneType, NoneType, NoneType, NoneType, NoneType, NoneType, NoneType, NoneType, NoneType, NoneType, NoneType, NoneType, NoneType, NoneType, NoneType, NoneType, NoneType, NoneType, NoneType]]",1
"numpy.vdot(numpy.ndarray, numpy.ndarray)",1
numpy.complex128.shape,5
numpy.ndarray[tuple[NoneType]],1
"numpy.allclose(a=numpy.complex128, b=numpy.complex128, equal_nan=builtins.bool)",1
numpy.conjugate(numpy.complex128),1
"numpy.outer(a=numpy.ndarray, b=numpy.ndarray)",2
numpy.float64(),1
"numpy.outer(a=numpy.float64, b=numpy.float64)",1
numpy.outer,1
"numpy.apply_along_axis(arr=numpy.ndarray, axis=int, func1d=builtins.function)",2
numpy.apply_along_axis,1
numpy.array(numpy.ndarray),2
numpy.array(list[list[numpy.int64]]),1
"numpy.ndarray[tuple[int, int, slice[NoneType, NoneType, NoneType]]]",1
"numpy.apply_along_axis(args=tuple[numpy.ndarray], arr=int, axis=builtins.function, func1d=int)",1
"numpy.apply_along_axis(args=tuple[int], arr=numpy.ndarray, axis=int, func1d=builtins.function)",1
numpy.ndarray.min,2
numpy.ndarray.max,1
"numpy.ndarray.min(numpy.ndarray, axis=builtins.bool, keepdims=int)",1
"numpy.ndarray.max(numpy.ndarray, axis=builtins.bool, keepdims=int)",1
"numpy.apply_over_axes(a=numpy.ndarray, axes=tuple[int], func=builtins.function)",1
"numpy.apply_over_axes(a=numpy.ndarray, axes=tuple[int, int], func=builtins.function)",1
"numpy.apply_over_axes(a=numpy.ndarray, axes=tuple[int, int, int], func=builtins.function)",1
"numpy.amax(a=numpy.ndarray, axis=tuple[int, int, int], keepdims=builtins.bool)",2
"numpy.amax(numpy.ndarray, axis=tuple[int, int, int], computing_meta=builtins.bool, keepdims=builtins.bool)",1
"numpy.amin(a=numpy.ndarray, axis=tuple[int, int, int], keepdims=builtins.bool)",2
"numpy.amin(numpy.ndarray, axis=tuple[int, int, int], computing_meta=builtins.bool, keepdims=builtins.bool)",1
"numpy.ptp(a=numpy.ndarray, axis=NoneType)",1
"numpy.ptp(a=numpy.ndarray, axis=int)",1
"numpy.diff(a=numpy.ndarray, axis=int, n=int)",1
"numpy.ediff1d(ary=numpy.ndarray, to_begin=int, to_end=int)",1
"numpy.ediff1d(ary=numpy.ndarray, to_begin=list[int], to_end=list[int])",1
numpy.gradient,2
"numpy.gradient(f=numpy.ndarray, kwargs=dict)",1
numpy.amin(a=int),1
"numpy.empty(tuple[int, int, int], dtype=Type[numpy.object_])",1
"numpy.gradient(f=numpy.ndarray, kwargs=dict, varargs=tuple[int])",1
"numpy.ndarray[tuple[slice[int, int, NoneType], slice[int, NoneType, NoneType], slice[int, NoneType, NoneType]]]",1
"numpy.ndarray[tuple[slice[int, NoneType, NoneType], slice[int, NoneType, NoneType], slice[int, NoneType, NoneType]]]",1
"numpy.ndarray[tuple[slice[int, NoneType, NoneType], slice[int, int, NoneType], slice[int, NoneType, NoneType]]]",1
"numpy.ndarray[tuple[slice[int, NoneType, NoneType], slice[int, NoneType, NoneType], slice[int, int, NoneType]]]",1
"numpy.gradient(f=int, varargs=tuple[numpy.ndarray])",1
numpy.bool8,1
numpy.square,1
"numpy.gradient(f=numpy.ndarray, kwargs=dict, varargs=tuple[float, float, float])",1
"numpy.gradient(f=numpy.ndarray, kwargs=dict, varargs=tuple[float])",1
numpy.gradient(f=numpy.ndarray),1
"numpy.gradient(f=numpy.ndarray, kwargs=dict, varargs=tuple[numpy.ndarray, numpy.ndarray])",1
numpy.int64 -= int,1
"numpy.gradient(f=numpy.ndarray, kwargs=dict, varargs=tuple[numpy.ndarray])",1
"numpy.gradient(f=float, varargs=tuple[numpy.ndarray, numpy.ndarray])",1
"numpy.gradient(f=numpy.ndarray, varargs=tuple[numpy.ndarray])",1
numpy.bincount,4
numpy.bincount(list),1
"numpy.zeros_like(a=numpy.ndarray, dtype=numpy.dtype, shape=int)",1
"numpy.ndarray[slinumpy.ndarraye[NoneType, int, NoneType]] = numpy.ndarray",1
"numpy.bincount(list[int], weights=list[int])",1
numpy.digitize,4
"numpy.digitize(bins=numpy.ndarray, right=builtins.bool, x=list[int])",1
"numpy.digitize(bins=numpy.ndarray, right=builtins.bool, x=numpy.ndarray)",4
"numpy.random.mtrand.RandomState.random(numpy.random.mtrand.RandomState, size=int)",5
numpy.iterable(y=numpy.ndarray),2
"numpy.histogram(a=dask.array.core.Array, bins=numpy.ndarray)",2
"numpy.histogram(a=numpy.ndarray, bins=numpy.ndarray, range=NoneType, weights=NoneType)",1
numpy.histogram,4
numpy.iterable(y=int),2
numpy.histogram(a=list),1
"numpy.linspace(endpoint=builtins.bool, num=int, start=int, stop=int)",1
"numpy.histogram(a=numpy.ndarray, bins=numpy.ndarray, range=NoneType, weights=tuple[int, int])",1
"numpy.histogram(a=dask.array.core.Array, bins=tuple[int, int], range=int)",1
"numpy.arange(int, float, float)",1
"numpy.histogram(a=dask.array.core.Array, bins=builtins.bool, density=numpy.ndarray)",1
"numpy.histogram(a=dask.array.core.Array, bins=dask.array.core.Array, weights=numpy.ndarray)",1
"numpy.histogram(a=numpy.ndarray, bins=numpy.ndarray, range=numpy.ndarray, weights=NoneType)",1
numpy.iterable(y=NoneType),1
"numpy.result_type(dask.array.core.Array, Type[numpy.float64])",1
numpy.isscalar(element=Type[numpy.float64]),1
"numpy.result_type(numpy.dtype, Type[numpy.float64])",1
"numpy.cov(m=numpy.ndarray, rowvar=int)",1
numpy.cov,1
"numpy.cov(bias=int, m=numpy.ndarray)",1
"numpy.cov(m=numpy.ndarray, y=numpy.ndarray)",1
"numpy.result_type(dask.array.core.Array, dask.array.core.Array, Type[numpy.float64])",1
"numpy.result_type(numpy.dtype, numpy.dtype, Type[numpy.float64])",1
numpy.corrcoef(x=numpy.ndarray),1
numpy.corrcoef,1
"numpy.corrcoef(x=numpy.ndarray, y=numpy.ndarray)",3
"numpy.unique(ar=numpy.ndarray, return_counts=builtins.bool, return_index=builtins.bool, return_inverse=builtins.bool)",2
"numpy.dtype != list[tuple[str, numpy.dtype]]",2
"numpy.empty(tuple[int], dtype=list[tuple[str, numpy.dtype]])",1
"numpy.dtype != list[tuple[str, Union[Type[numpy.int64], numpy.dtype]]]",2
"numpy.ndarray(dtype=tuple, shape=list[tuple[str, Union[Type[numpy.int64], numpy.dtype]]])",1
"numpy.void[tuple[builtins.ellipsis, NoneType]]",1
numpy.ndarray == numpy.int64,1
"numpy.empty(tuple[int], dtype=list[tuple[str, Union[Type[numpy.int64], numpy.dtype]]])",1
"numpy.ndarray.min(numpy.ndarray, keepdims=numpy.ndarray, out=builtins.bool)",1
"numpy.ndarray.sum(numpy.ndarray, keepdims=numpy.ndarray, out=builtins.bool)",1
"numpy.random.mtrand.RandomState.randint(numpy.random.mtrand.RandomState, int, int, size=tuple[int])",3
"numpy.random.mtrand.RandomState.randint(numpy.random.mtrand.RandomState, int, int, size=tuple[int, int])",11
numpy.random.mtrand.RandomState.randint,2
"numpy.isin(element=numpy.ndarray, invert=builtins.bool, test_elements=numpy.ndarray)",1
numpy.in1d,1
"numpy.in1d(ar1=numpy.ndarray, ar2=numpy.ndarray, assume_unique=builtins.bool)",1
numpy.isin,2
"numpy.isin(element=dask.array.core.Array, invert=builtins.bool, test_elements=dask.array.core.Array)",1
numpy.dtype != Type[builtins.bool],1
"numpy.isin(assume_unique=builtins.bool, element=dask.array.core.Array, test_elements=numpy.ndarray)",1
"numpy.roll(a=numpy.ndarray, axis=NoneType, shift=int)",1
"numpy.roll(a=numpy.ndarray, axis=int, shift=int)",1
"numpy.roll(a=numpy.ndarray, axis=tuple[int, int], shift=tuple[int, int])",1
numpy.shape(a=dask.array.core.Array),1
"numpy.ndarray(dtype=tuple, shape=list[tuple[str, numpy.dtype]])",1
"numpy.union1d(ar1=numpy.ndarray, ar2=numpy.ndarray)",1
"numpy.union1d(ar1=dask.array.core.Array, ar2=dask.array.core.Array)",1
"numpy.generic.reshape(numpy.int64, tuple[int])",1
numpy.ravel(a=numpy.ndarray),1
numpy.squeeze,1
"numpy.ndarray[tuple[NoneType, slice[NoneType, NoneType, NoneType], NoneType, NoneType]]",1
"numpy.ndarray.squeeze(numpy.ndarray, axis=NoneType)",1
"numpy.ndarray.squeeze(numpy.ndarray, axis=int)",1
"numpy.ndarray.squeeze(numpy.ndarray, axis=tuple[int, int])",1
"numpy.vstack(tup=tuple[numpy.ndarray, numpy.ndarray])",1
"numpy.dstack(tup=tuple[numpy.ndarray, numpy.ndarray])",3
numpy.take,1
"numpy.take(a=numpy.ndarray, axis=int, indices=list[int])",1
"numpy.take(a=numpy.ndarray, axis=int, indices=numpy.ndarray)",1
"numpy.ndarray.astype(numpy.ndarray, Type[builtins.bool])",2
"numpy.compress(a=numpy.ndarray, axis=NoneType, condition=numpy.ndarray)",1
numpy.count_nonzero(a=numpy.ndarray),3
"numpy.searchsorted(a=tuple[int, int, int], side=str, v=numpy.ndarray)",1
numpy.compress,1
"numpy.compress(a=numpy.ndarray, axis=int, condition=numpy.ndarray)",1
numpy.count_nonzero,1
numpy.ndarray.any,1
"numpy.searchsorted(a=tuple[int], side=str, v=numpy.ndarray)",1
numpy.asarray(a=list[builtins.bool]),1
"numpy.compress(a=numpy.ndarray, axis=int, condition=list[builtins.bool])",1
numpy.dtype(Type[builtins.bool]),1
numpy.generic.all(numpy.bool_),1
numpy.bool_.all,1
"numpy.isnan(tuple[float, float, float, float])",1
"numpy.compress(a=numpy.ndarray, axis=NoneType, condition=list[builtins.bool])",1
"numpy.extract(arr=numpy.ndarray, condition=numpy.ndarray)",1
"numpy.choose(a=numpy.ndarray, choices=tuple[int, numpy.ndarray])",1
"numpy.choose(a=numpy.ndarray, choices=list[Union[int, numpy.ndarray]])",1
"numpy.choose(a=numpy.ndarray, choices=tuple[numpy.ndarray, numpy.ndarray])",1
"numpy.choose(a=numpy.ndarray, choices=list[numpy.ndarray])",1
"numpy.ndarray.choose(numpy.ndarray, list[Union[int, numpy.ndarray]])",1
"numpy.ndarray.choose(numpy.ndarray, list[numpy.ndarray])",1
numpy.piecewise,3
"numpy.piecewise(args=tuple[list[Union[builtins.function, int]]], condlist=numpy.ndarray, funclist=list[numpy.ndarray], x=int)",1
"numpy.piecewise(args=tuple[int], condlist=list[numpy.ndarray], funclist=list[Union[builtins.function, int]], kw=dict, x=numpy.ndarray)",1
"numpy.piecewise(args=tuple[int], condlist=list[numpy.ndarray], funclist=list[builtins.function], kw=dict, x=numpy.ndarray)",2
"numpy.piecewise(args=tuple[list[builtins.function]], condlist=numpy.ndarray, funclist=list[numpy.ndarray], x=int)",1
numpy.argwhere(a=numpy.ndarray),2
"numpy.prod(a=tuple[int, int])",1
"numpy.zeros(tuple, dtype=numpy.dtype)",1
"Type[numpy.vectorize] in tuple[Type[builtins.tuple], Type[builtins.list], Type[builtins.set]]",1
numpy.count_nonzero(a=str),1
numpy.True_,1
numpy.False_,2
"numpy.where(numpy.ndarray, numpy.ndarray, int)",4
"numpy.where(int, numpy.ndarray, int)",1
"numpy.where(builtins.bool, numpy.ndarray, int)",1
"numpy.where(builtins.bool, numpy.ndarray, numpy.ndarray)",2
"numpy.uint8[tuple[builtins.ellipsis, NoneType, NoneType]]",1
"numpy.where(numpy.bool_, numpy.ndarray, numpy.ndarray)",2
"numpy.array(list[int], dtype=Type[numpy.int16])",1
"numpy.where(numpy.ndarray, numpy.int32, numpy.ndarray)",1
"Type[numpy.int32] in tuple[Type[builtins.list], Type[builtins.tuple], Type[builtins.set]]",1
"numpy.result_type(numpy.int32, numpy.dtype)",1
"numpy.where(int, numpy.ndarray, numpy.ndarray)",1
"numpy.random.mtrand.RandomState.randint(numpy.random.mtrand.RandomState, int, size=int)",2
"numpy.count_nonzero(a=numpy.ndarray, axis=NoneType)",1
"numpy.count_nonzero(a=numpy.ndarray, axis=int)",1
"numpy.count_nonzero(a=numpy.ndarray, axis=tuple[int])",1
"numpy.count_nonzero(a=numpy.ndarray, axis=tuple[int, int])",1
numpy.ndarray.nonzero(numpy.ndarray),1
"numpy.array(int, dtype=Type[builtins.int])",1
"numpy.random.mtrand.RandomState.randint(numpy.random.mtrand.RandomState, numpy.int64, size=int)",1
numpy.broadcast_arrays(args=tuple[numpy.ndarray]),1
numpy.empty(tuple[int]),1
"numpy.prod(a=tuple[int], dtype=Type[builtins.int])",1
"numpy.unravel_index(numpy.ndarray, tuple[int], str)",1
"numpy.unravel_index(numpy.ndarray, order=str, shape=tuple[int])",1
numpy.unravel_index,1
numpy.stack(arrays=tuple[numpy.ndarray]),1
"numpy.array(dask.array.core.Array, copy=builtins.bool)",1
"numpy.stack(arrays=tuple[numpy.ndarray, numpy.ndarray])",1
"numpy.unravel_index(numpy.ndarray, order=str, shape=tuple[int, int])",1
"numpy.mean(a=numpy.ndarray, axis=tuple[int, int], dtype=str)",1
"numpy.amin(a=numpy.ndarray, axis=tuple[int])",1
"numpy.sum(a=numpy.ndarray, axis=tuple[int])",1
"numpy.insert(arr=numpy.ndarray, axis=int, obj=int, values=int)",2
numpy.insert,4
numpy.bincount(numpy.ndarray),1
"numpy.insert(arr=numpy.ndarray, axis=int, obj=list[int], values=int)",3
"numpy.insert(arr=numpy.ndarray, axis=int, obj=slice[int, int, NoneType], values=int)",1
"numpy.insert(arr=numpy.ndarray, axis=int, obj=list[int], values=numpy.ndarray)",1
"numpy.insert(arr=numpy.ndarray, axis=int, obj=int, values=numpy.ndarray)",1
"numpy.ones(dtype=Type[numpy.int16], shape=int)",1
"numpy.ones(dtype=Type[numpy.int64], shape=int)",1
numpy.dtype == Type[numpy.int64],1
"numpy.result_type(numpy.dtype, numpy.dtype, numpy.dtype)",2
numpy.dtype == Type[numpy.float64],1
numpy.isscalar(element=Type[numpy.float32]),1
"numpy.result_type(numpy.dtype, Type[numpy.float32])",1
numpy.dtype == Type[numpy.float32],3
"numpy.ones(dtype=Type[numpy.int64], shape=tuple)",1
numpy.dtype == Type[numpy.int16],1
numpy.einsum,6
"numpy.einsum(operands=tuple[numpy.ndarray, numpy.ndarray, str])",2
"numpy.einsum(kwargs=dict, operands=tuple[str, numpy.ndarray, numpy.ndarray])",1
"numpy.random.mtrand.RandomState.random(numpy.random.mtrand.RandomState, tuple[int, int, int, int, int, int])",1
"numpy.ndarray.reshape(numpy.ndarray, tuple[int, int, int, int, int, int, int])",1
"numpy.ndarray[tuple[slice[int, int, NoneType], slice[int, int, NoneType], slice[int, int, NoneType], slice[int, int, NoneType], slice[int, int, NoneType], slice[int, int, NoneType], slice[int, int, NoneType]]]",2
"numpy.einsum(operands=tuple[numpy.ndarray, numpy.ndarray, numpy.ndarray, numpy.ndarray, numpy.ndarray, str])",6
"numpy.result_type(numpy.dtype, numpy.dtype, numpy.dtype, numpy.dtype, numpy.dtype)",1
"numpy.ndarray[tuple[slice[int, int, NoneType], slice[int, int, NoneType], slice[int, int, NoneType], slice[int, int, NoneType], slice[int, int, NoneType], slice[int, int, NoneType], slice[int, int, NoneType], slice[int, int, NoneType]]]",2
"numpy.einsum(kwargs=dict, operands=tuple[str, numpy.ndarray, numpy.ndarray, numpy.ndarray, numpy.ndarray, numpy.ndarray])",5
"numpy.ndarray.reshape(numpy.ndarray, tuple[int, int, int, int, int, int, int, int])",1
"numpy.einsum(operands=tuple[numpy.ndarray, str])",3
numpy.result_type(numpy.dtype),1
"numpy.einsum(kwargs=dict, operands=tuple[str, numpy.ndarray])",1
"numpy.generic.reshape(numpy.float64, tuple[int])",1
"numpy.einsum(operands=tuple[numpy.ndarray, numpy.ndarray, numpy.ndarray, str])",2
"numpy.einsum(kwargs=dict, operands=tuple[str, numpy.ndarray, numpy.ndarray, numpy.ndarray])",1
"numpy.generic.reshape(numpy.float64, tuple[int, int])",1
"numpy.ndarray.reshape(numpy.ndarray, tuple[int, int, int, int, int, int])",1
"numpy.einsum(operands=tuple[str, numpy.ndarray])",2
"numpy.einsum(operands=tuple[str, numpy.ndarray, numpy.ndarray, numpy.ndarray])",2
"numpy.einsum(operands=tuple[numpy.ndarray, numpy.ndarray, numpy.ndarray, numpy.ndarray, str])",2
